class|name
6|Construcciones prefabricadas de metal
6|Construcciones prefabricadas hechas principalmente de metal
6|Construcciones transportables metálicas
6|Contenedores metálicos para el depósito y transporte de mercancías
6|Contraventanas metálicas
6|Contraventanas metálicas exteriores
6|Corazas y acorazados
6|Cornisas metálicas
6|Crampones de escalada
6|Crampones para hielo
6|Cubas metálicas
6|Cubiertas metálicas
6|Depósitos de agua metálicos para uso doméstico
6|Depósitos metálicos
6|Depósitos metálicos de almacenamiento de gas
6|Dispositivos metálicos accionados por el viento para ahuyentar aves
6|Distribuidores de toallas metálicos
6|Ductos y tuberías metálicos para instalaciones de calefacción central
6|Encofrados metálicos
6|Enrejados metálicos
6|Enrejillados metálicos para tomates
6|Escalas metálicas
6|Escaleras de tijera y escaleras metálicas
6|Escaleras metálicas
6|Escuadras metálicas distanciadoras
6|Escuadras metálicas para su uso en la construcción y montaje de cubiertas
6|Escuadras metálicas voladizas
6|Esculturas metálicas
6|Esponja de hierro
6|Espuma de aluminio estabilizada
6|Estacas metálicas
6|Estaño y sus aleaciones
6|Ferroaleaciones
6|Ganchos metálicos para colgar sombreros
6|Gaviones de alambre metálicos
6|Germanio
6|Guardacabos para cuerdas
6|Guardavivos metálicos para yeso laminado (materiales de construcción)
6|Herrajes de metal en forma de anillo
6|Herrajes de metal para bastones
6|Herrajes metálicos para puertas
6|Hierro colado
6|Hierro colado para uso en sistemas hidráulicos, sanitarios, carreteros y en edificios
6|Hierro forjado
6|Hierro granulado
6|Hierros y aceros
6|Hilo de soldar metálico
6|Hojas de acero galvanizado
6|Hojas de acero revestidas de zinc
6|Hojas de aluminio
6|Indio
6|Instalaciones metálicas para aparcar bicicletas
6|Invernaderos metálicos
6|Invernaderos transportables metálicos para uso doméstico
6|Jambas de puerta metálicas
6|Jaulas metálicas acampanadas para proteger plantas
6|Jaulas metálicas para animales salvajes
6|Jaulas metálicas para aves de corral
6|Juntas giratorias de metal para tubos
6|Lámina y chapa metálica para fabricación de circuitos impresos
6|Láminas y hojas de acero
6|Lápidas sepulcrales que no sean de metales preciosos
6|Latas de metal
6|Latas metálicas para bebidas
6|Lingotes de aleaciones a base de cobre
6|Lingotes de aleaciones de aluminio
6|Lingotes de aleaciones de estaño
6|Lingotes de aleaciones de magnesio
6|Lingotes de aleaciones de níquel
6|Lingotes de aleaciones de plomo
6|Lingotes de aleaciones de titanio
6|Lingotes de aleaciones de zinc
6|Lingotes de aluminio
6|Lingotes de cobre
6|Lingotes de estaño
6|Lingotes de hierro puro
6|Lingotes de magnesio
6|Lingotes de níquel
6|Lingotes de zinc
6|Llaves ciegas metálicas
6|Llaves maestras para cerrajeros
6|Llaves metálicas para cerraduras
6|Losas funerarias metálicas
6|Lupias (metalurgia)
6|Magnesio y sus aleaciones
6|Manguitos metálicos para la unión de cables
6|Manijas de puerta (picaportes) metálicas
6|Manivelas metálicas para ventanas
6|Marcos de puerta metálicos
6|Marcos de puertas metálicos para salas refrigeradoras
6|Marcos de ventana metálicos
6|Marcos metálicos para puertas correderas
6|Marquesinas metálicas (materiales de construcción)
6|Marquesinas metálicas para la construcción
6|Mástiles (postes) metálicos
6|Materiales de construcción refractarios metálicos
6|Materiales de hierro colado para vías del ferrocarril
6|Materiales de refuerzo, metálicos, para la construcción
6|Materiales metálicos para andamios
6|Materiales metálicos para construcción de ferrovías
6|Materiales metálicos para vías de ferrocarril
6|Metales comunes y sus aleaciones incluido el acero inoxidable
6|Metales comunes, no forjados y semitrabajados, para fabricación posterior
6|Metales de soldar
6|Metales en papel de aluminio para impresoras 3D
6|Metales no ferrosos y sus aleaciones
6|Metales y aleaciones de metales
6|Minerales de cobalto
6|Minerales de cobre
6|Minerales de cromita
6|Minerales de estaño
6|Minerales de hierro
6|Minerales de molibdeno
6|Minerales de níquel
6|Minerales de plomo
6|Minerales de tungsteno
6|Minerales de zinc
6|Minerales metálicos
6|Moldes de metal
6|Molduras metálicas para ventanas
6|Mordazas para ruedas
6|Mosquetones metálicos
6|Mosquiteros (bastidores) metálicos
6|Niobio
6|Níquel y sus aleaciones
6|Oficinas portátiles de metal
6|Pajareras metálicas
6|Palés de transporte metálicos
6|Palés metálicos para almacenamiento
6|Palés metálicos para carga y descarga
6|Paneles metálicos de vallado
6|Paneles metálicos para suelos
6|Panteones metálicos
6|Paredes de metal prefabricadas
6|Partes de ventanas metálicas
6|Particiones de metal para construcción
6|Peldaños metálicos
6|Perfiles angulares metálicos
6|Pernos metálicos
6|Persianas metálicas enrollables de exterior para guiar la luz
6|Piritas de hierro
6|Placas de identidad metálicas y placas para puertas
6|Placas de identificación metálicas
6|Placas de matriculación metálicas
6|Placas de matriculación metálicas para vehículos
6|Placas de metal
6|Placas del metal incluyendo las de aleación de acero y titanio
6|Placas numéricas metálicas para carreras de bicicleta
6|Placas y chapas de acero revestidas
6|Planchas de acero
6|Planchas metálicas incluyendo las de aleación de acero y titanio
6|Plata níquel
6|Plataformas de clavados metálicas
6|Plomo para vaciado de figuras
6|Plomo y sus aleaciones
6|Poleas metálicas, muelles y válvulas sin incluir elementos de máquinas
6|Polvos de manganeso
6|Polvos de tungsteno
6|Pomos (tiradores) metálicos
6|Portezuelas de buzones metálicas
6|Portones de hierro
6|Postes en T metálicos para vallas
6|Postes metálicos para cercas móviles
6|Protecciones metálicas para árboles
6|Puertas giratorias metálicas
6|Puertas metálicas
6|Puertas metálicas blindadas
6|Puertas metálicas ignífugas
6|Puertas metálicas para uso en interiores
6|Puertas y ventanas metálicas
6|Puertas, ventanas, persianas y persianas listadas metálicas
6|Puntales de metal
6|Racores de engrase
6|Rampas metálicas para lanzamiento de cohetes
6|Recipientes de metal para gas a presión o aire líquido
6|Recipientes de metal para químicos, gases a presión y líquidos
6|Recipientes de metal para transporte
6|Recipientes metálicos de embalaje para uso industrial
6|Recipientes metálicos de embalaje para uso industrial no incluidos los tapones, tapaderas y cápsulas
6|Recipientes metálicos para gas a presión
6|Redes y mallas de alambre
6|Remaches, crampones y clavos metálicos
6|Residuos de aleaciones de acero
6|Residuos de hierro o acero
6|Revestimientos exteriores de aluminio
6|Revestimientos metálicos (construcción)
6|Revestimientos metálicos para construcción
6|Revestimientos metálicos para techos
6|Revestimientos metálicos para tejados
6|Rieles de acero
6|Rieles metálicos para ventanas
6|Ruedecillas de puertas correderas
6|Sifones de drenaje metálicos
6|Soldadura blanda
6|Soportes metálicos para techos
6|Suelos de aleaciones metálicas
6|Sujetacables metálicos
6|Tableros de pisos metálicos
6|Tablestacas de hierro dúctil
6|Tablestacas metálicas
6|Tachuelas metálicas para tapicería
6|Tambores de acero vacíos
6|Tanques de almacenamiento de líquidos metálicos
6|Tanques de almacenamiento metálicos
6|Tántalio y su aleaciones
6|Tapas de rosca metálicas para botellas
6|Tapas flotantes internas de aluminio para su uso con depósitos de almacenamiento de gas o gas licuado
6|Techumbres metálicas
6|Tejas metálicas
6|Tejas metálicas para techos
6|Timbres de puerta metálicos no eléctricos
6|Tira de cobre
6|Titanio
6|Titanio en bruto o semielaborado
6|Titanio y sus aleaciones
6|Toneles metálicos
6|Topes de armario metálicos
6|Tornillos de rosca metálicos
6|Tornillos metálicos
6|Tornillos metálicos de cabeza hexagonal
6|Torniquetes (molinetes) metálicos
6|Tuberías de acero inoxidable
6|Tuberías de aleaciones de cobre
6|Tuberías de aleaciones de níquel
6|Tuberías de conducto metálicas
6|Tuberías de desagüe metálicas
6|Tuberías metálicas incluyendo aquellas de aleaciones de acero y titanio
6|Tuberías metálicas para líquidos y transferencia de gas
6|Tuberías y tubos metálicos
6|Tubos de acero
6|Tubos de canalones metálicos
6|Tubos de chimenea metálicos
6|Tubos de ramificación de metal para tuberías
6|Tubos de ramificación metálicos incluyendo los de acero aleado y titanio
6|Tubos metálicos
6|Tubos metálicos incluidos los de aleaciones de acero y titanio
6|Tubos y tuberías de acero
6|Tubos y tuberías metálicas
6|Tumbas metálicas y placas metálicas para tumbas
6|Uniones de metal para tuberías incluyendo aquellas de acero aleado y titanio
6|Vallas (cercas) metálicas
6|Vallas de eslabones metálicos
6|Válvulas metálicas que no sean partes de máquinas
6|Válvulas metálicas que no sean partes de máquinas incluyendo las del acero aleado y titanio
6|Vanadio
6|Varillas de acero
6|Varillas metálicas para soldadura y braseado incluyendo las de aleación de acero y titanio
6|Ventanas de guillotina de metal
6|Ventanas metálicas
6|Ventanas metálicas para tejados
6|Vigas metálicas
6|Viguetas de hierro o acero
6|Yunques
6|Zinc y sus aleaciones
6|Zirconio
